Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2014-11-02,Villarreal,Valencia,1,3,0,1,A,14,6,4,3,11,4,12,15,La_liga,0.95333,0.339474,9,2,5.62962962962963,10.107142857142858,2.11,3.46,3.58,2014/2015
2014-11-03,Vallecano,Eibar,2,3,0,1,A,16,8,6,5,11,2,10,14,La_liga,1.21559,2.50481,5,2,4.6,11.724137931034482,2.04,3.29,4.03,2014/2015
2014-11-07,Cordoba,La Coruna,0,0,0,0,D,14,6,6,2,3,2,10,5,La_liga,1.22585,0.217729,2,2,4.260869565217392,22.692307692307693,2.33,3.16,3.4,2014/2015
2014-11-08,Almeria,Barcelona,1,2,1,0,A,6,18,2,6,4,5,16,9,La_liga,0.710826,2.88307,2,13,11.833333333333334,3.782608695652174,18.27,7.5,1.17,2014/2015
2014-11-08,Celta,Granada,0,0,0,0,D,17,8,5,1,6,2,14,17,La_liga,1.3927,1.30763,11,2,4.785714285714286,17.666666666666668,1.58,3.9,6.36,2014/2015
2014-11-08,Getafe,Elche,0,0,0,0,D,16,11,3,5,9,2,11,8,La_liga,0.701376,0.891117,2,5,7.037037037037037,12.0,2.03,3.22,4.19,2014/2015
2014-11-08,Malaga,Eibar,2,1,0,1,H,15,7,8,3,5,3,9,15,La_liga,2.15625,0.783082,3,2,7.4,9.772727272727272,1.59,3.8,6.53,2014/2015
2014-11-08,Real Madrid,Vallecano,5,1,2,1,H,16,15,11,6,4,6,12,15,La_liga,2.69643,0.843676,7,5,21.235294117647054,8.424242424242424,1.06,14.62,28.42,2014/2015
2014-11-09,Espanol,Villarreal,1,1,0,1,D,11,9,4,5,6,7,16,25,La_liga,0.926317,2.12387,5,3,4.117647058823529,4.341463414634147,3.08,3.22,2.44,2014/2015
2014-11-09,Sevilla,Levante,1,1,1,0,D,15,16,6,5,6,5,13,10,La_liga,1.53921,1.11455,8,1,8.0,14.0,1.28,5.6,12.17,2014/2015
2014-11-09,Sociedad,Ath Madrid,2,1,1,1,H,11,4,5,2,2,1,17,17,La_liga,0.896143,0.594573,1,1,6.166666666666667,13.2,4.63,3.56,1.84,2014/2015
2014-11-09,Valencia,Ath Bilbao,0,0,0,0,D,8,4,1,1,2,4,13,17,La_liga,0.766329,0.767828,4,3,7.090909090909091,7.0,1.65,3.92,5.6,2014/2015
