,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,round,league,HTxpts,Hppda_coef,Appda_coef,ATxpts,HTatt_S,HTmid_S,HTdef_S,HTOVA_S,ATatt_S,ATmid_S,ATdef_S,ATOVA_S,AVGH,AVGD,AVGA,season,HTW,HTD,HTL,ATL,ATD,ATW,HT_wins,AT_wins,HT_draws,AT_draws,HT_losses,AT_losses,l5_ravg_HTST,l5_ravg_ATST,HTCR,ATCR,l5_ravg_HTCR,l5_ravg_ATCR,HTGS,ATGS,HTGC,ATGC,HToveral,AToveral,l5_ravg_HTxG,l5_ravg_ATxG,l5_ravg_HTxpts,l5_ravg_ATxpts,l5_ravg_HTdeep,l5_ravg_ATdeep,l5_ravg_HTppda,l5_ravg_ATppda,l5_ravg_HTgs,l5_ravg_ATgs,l5_ravg_HTgc,l5_ravg_ATgc,l5_htdiff,l5_atdiff,HomeTeamPoints,AwayTeamPoints,avgHTP,avgATP,l5_ravg_HTp,l3_ravg_ATp,diff_points,diff_ATT,diff_MID,diff_DEF,diff_OVA
378,2015-05-24,Newcastle,West Ham,2.0,0.0,0.0,0.0,H,2,EPL,2.3586000000000005,10.1,7.578947368421052,0.4233,74,75,74,75,75,74,72,75,1.8,3.88,4.53,2014/2015,1,0,0,1,0,0,9.0,12.0,9.0,11.0,19.0,14.0,5.0,3.2,0.5,0.0,0.20400000000000001,0.094,38,44,63,45,-25,-1,1.2644818,1.1528682,1.1667200000000002,0.88308,5.4,6.2,5.889197505197505,13.336711654358712,1.0,0.4,2.4,1.0,-1.4,-0.6,36,47,0.0,0.0,35.2,44.8,-11,-1,1,2,0
379,2015-05-24,Stoke,Liverpool,6.0,1.0,5.0,0.0,H,2,EPL,2.2671,12.869565217391305,10.916666666666666,0.5259,76,75,74,76,79,78,75,79,3.45,3.55,2.16,2014/2015,1,0,0,1,0,0,14.0,18.0,9.0,8.0,14.0,11.0,5.0,5.8,0.67,0.25,0.29,0.16599999999999998,42,51,44,42,-2,9,1.7280387999999998,1.3341774000000002,1.69102,1.7376200000000002,5.6,8.8,8.560762255647166,6.62962481962482,1.2,0.8,0.8,1.2,0.3999999999999999,-0.3999999999999999,51,62,0.03,0.0,46.6,59.2,-11,-3,-3,-1,-3
380,2015-08-08,Bournemouth,Aston Villa,0.0,1.0,0.0,0.0,A,1,EPL,1.4222,6.9,11.846153846153848,1.2278000000000002,72,74,72,73,74,74,74,75,1.96,3.56,4.12,2015/2016,0,0,1,0,0,1,,,,,,,,,0.0,0.33,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,-2,0,-2,-2
381,2015-08-08,Chelsea,Swansea,2.0,2.0,2.0,1.0,D,1,EPL,0.1835999999999999,10.363636363636363,8.833333333333334,2.724,81,82,82,83,77,76,76,76,1.39,4.73,10.22,2015/2016,0,1,0,0,1,0,,,,,,,,,0.67,0.2,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,4,6,6,7
382,2015-08-08,Everton,Watford,2.0,2.0,0.0,1.0,D,1,EPL,1.3301,6.65,17.157894736842106,1.2362,78,78,80,78,77,74,74,75,1.72,3.81,5.38,2015/2016,0,1,0,0,1,0,,,,,,,,,0.4,0.4,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,1,4,6,3
383,2015-08-08,Leicester,Sunderland,4.0,2.0,3.0,0.0,H,1,EPL,2.1323,10.88,9.555555555555555,0.662,76,77,75,76,77,74,74,75,1.98,3.37,3.92,2015/2016,1,0,0,1,0,0,,,,,,,,,0.5,0.4,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,-1,3,1,1
384,2015-08-08,Man United,Tottenham,1.0,0.0,1.0,0.0,H,1,EPL,1.2528,13.826086956521738,8.21875,1.3473,69,80,77,81,82,78,79,79,1.65,3.92,5.91,2015/2016,1,0,0,1,0,0,,,,,,,,,1.0,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,-13,2,-2,2
385,2015-08-08,Norwich,Crystal Palace,1.0,3.0,0.0,1.0,A,1,EPL,0.6542,5.7368421052631575,10.625,2.1299,78,74,73,74,75,76,75,76,2.57,3.25,2.99,2015/2016,0,0,1,0,0,1,,,,,,,,,0.17,0.43,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,3,-2,-2,-2
386,2015-08-09,Arsenal,West Ham,0.0,2.0,0.0,1.0,A,1,EPL,2.0079,8.166666666666666,12.454545454545457,0.7095,82,79,80,82,76,76,74,77,1.3,5.62,11.75,2015/2016,0,0,1,0,0,1,,,,,,,,,0.0,0.5,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,6,3,6,5
387,2015-08-09,Newcastle,Southampton,2.0,2.0,1.0,1.0,D,1,EPL,1.6323,12.72222222222222,7.0,1.0512,77,77,75,77,76,76,76,77,2.84,3.24,2.7,2015/2016,0,1,0,0,1,0,,,,,,,,,0.5,0.4,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,1,1,-1,0
388,2015-08-09,Stoke,Liverpool,0.0,1.0,0.0,0.0,A,1,EPL,1.29,11.91304347826087,9.346153846153848,1.1646,76,78,76,77,81,79,79,79,3.4,3.34,2.29,2015/2016,0,0,1,0,0,1,,,,,,,,,0.0,0.33,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,-5,-1,-3,-2
389,2015-08-10,West Brom,Man City,0.0,3.0,0.0,2.0,A,1,EPL,0.3543,23.294117647058822,8.08695652173913,2.4759,76,73,73,75,84,82,81,82,5.62,3.87,1.69,2015/2016,0,0,1,0,0,1,,,,,,,,,0.0,0.43,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,-8,-9,-8,-7
390,2015-08-14,Aston Villa,Man United,0.0,1.0,0.0,1.0,A,1,EPL,0.7821,10.033333333333331,9.5,1.7526,74,74,74,75,69,80,77,81,5.54,3.76,1.74,2015/2016,0,0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.5,,,1,1,0,0,1,1,,,,,,,,,,,,,,,3,3,3.0,3.0,,,0,5,-6,-3,-6
391,2015-08-15,Southampton,Everton,0.0,3.0,0.0,2.0,A,1,EPL,1.0453,8.826086956521738,15.8125,1.6702,76,76,76,77,78,78,80,78,1.98,3.49,4.22,2015/2016,0,0,1,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.75,,,2,2,2,2,0,0,,,,,,,,,,,,,,,1,1,1.0,1.0,,,0,-2,-2,-4,-1
392,2015-08-15,Sunderland,Norwich,1.0,3.0,0.0,2.0,A,1,EPL,0.3375,10.181818181818182,10.666666666666666,2.478,77,74,74,75,78,74,73,74,2.52,3.21,3.08,2015/2016,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,,0.5,0.5,,,2,1,4,3,-2,-2,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,-1,0,1,1
393,2015-08-15,Swansea,Newcastle,2.0,0.0,1.0,0.0,H,1,EPL,2.8267,6.235294117647059,34.333333333333336,0.0961,77,76,76,76,77,77,75,77,1.95,3.52,4.32,2015/2016,1,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.33,0.0,,,2,2,2,2,0,0,,,,,,,,,,,,,,,1,1,1.0,1.0,,,0,0,-1,1,-1
394,2015-08-15,Tottenham,Stoke,2.0,2.0,2.0,0.0,D,1,EPL,0.6767,10.125,11.607142857142858,2.1308,82,78,79,79,76,78,76,77,1.8,3.62,5.02,2015/2016,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.29,0.29,,,0,0,1,1,-1,-1,,,,,,,,,,,,,,,0,0,0.0,0.0,,,0,6,0,3,2
395,2015-08-15,Watford,West Brom,0.0,0.0,0.0,0.0,D,1,EPL,1.3677,5.9523809523809526,11.5,1.2504,77,74,74,75,76,73,73,75,2.29,3.33,3.41,2015/2016,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,,,2,0,2,3,0,-3,,,,,,,,,,,,,,,1,0,1.0,0.0,,,1,1,1,1,0
396,2015-08-15,West Ham,Leicester,1.0,2.0,0.0,2.0,A,1,EPL,0.3156,6.375,15.045454545454543,2.5134,76,76,74,77,76,77,75,76,2.26,3.43,3.36,2015/2016,0,0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.33,0.33,,,2,4,0,2,2,2,,,,,,,,,,,,,,,3,3,3.0,3.0,,,0,0,-1,-1,1
397,2015-08-16,Crystal Palace,Arsenal,1.0,2.0,1.0,1.0,A,1,EPL,0.6022000000000001,11.708333333333334,6.965517241379311,2.1865,75,76,75,76,82,79,80,82,5.2,3.79,1.74,2015/2016,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,,,0.25,0.29,,,3,0,1,2,2,-2,,,,,,,,,,,,,,,3,0,3.0,0.0,,,3,-7,-3,-5,-6
398,2015-08-16,Man City,Chelsea,3.0,0.0,1.0,0.0,H,1,EPL,2.5817,5.727272727272728,6.620689655172414,0.2792,84,82,81,82,81,82,82,83,2.11,3.44,3.78,2015/2016,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.38,0.0,,,3,2,0,2,3,0,,,,,,,,,,,,,,,3,1,3.0,1.0,,,2,3,0,-1,-1
399,2015-08-17,Liverpool,Bournemouth,1.0,0.0,1.0,0.0,H,1,EPL,2.5810000000000004,6.413793103448276,10.0,0.2779,81,79,79,79,72,74,72,73,1.46,4.61,7.9,2015/2016,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.5,0.0,,,1,0,0,1,1,-1,,,,,,,,,,,,,,,3,0,3.0,0.0,,,3,9,5,7,6
400,2015-08-22,Crystal Palace,Aston Villa,2.0,1.0,0.0,0.0,H,1,EPL,1.7320000000000002,8.166666666666666,8.476190476190476,0.9601,75,76,75,76,74,74,74,75,1.85,3.56,4.74,2015/2016,1,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,,,0.33,0.5,,,4,1,3,1,1,0,,,,,,,,,,,,,,,3,3,1.5,1.5,,,0,1,2,1,1
401,2015-08-22,Leicester,Tottenham,1.0,1.0,0.0,0.0,D,1,EPL,0.583,15.578947368421051,4.947368421052632,2.1979,76,77,75,76,82,78,79,79,2.68,3.43,2.72,2015/2016,0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0,1.0,,,0.5,0.17,,,6,2,3,3,3,-1,,,,,,,,,,,,,,,6,1,3.0,0.5,,,5,-6,-1,-4,-3
402,2015-08-22,Man United,Newcastle,0.0,0.0,0.0,0.0,D,1,EPL,2.0587,4.709677419354839,18.4375,0.6493,69,80,77,81,77,77,75,77,1.37,5.1,9.53,2015/2016,0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,,,2,2,0,4,2,-2,,,,,,,,,,,,,,,6,1,3.0,0.5,,,5,-8,3,2,4
403,2015-08-22,Norwich,Stoke,1.0,1.0,1.0,1.0,D,1,EPL,2.7779,9.633333333333333,10.928571428571429,0.1481,78,74,73,74,76,78,76,77,2.33,3.3,3.34,2015/2016,0,1,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,,,0.14,1.0,,,4,2,4,3,0,-1,,,,,,,,,,,,,,,3,1,1.5,0.5,,,2,2,-4,-3,-3
404,2015-08-22,Sunderland,Swansea,1.0,1.0,0.0,1.0,D,1,EPL,0.6088,10.10344827586207,8.578947368421053,2.1481,77,74,74,75,77,76,76,76,3.88,3.34,2.11,2015/2016,0,1,0,0,1,0,0.0,1.0,0.0,1.0,2.0,0.0,,,0.5,0.11,,,3,4,7,2,-4,2,,,,,,,,,,,,,,,0,4,0.0,2.0,,,-4,0,-2,-2,-1
405,2015-08-22,West Ham,Bournemouth,3.0,4.0,0.0,2.0,A,1,EPL,0.488,9.909090909090908,10.72222222222222,2.3363,76,76,74,77,72,74,72,73,2.4,3.34,3.16,2015/2016,0,0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,2.0,,,0.75,0.57,,,3,0,2,2,1,-2,,,,,,,,,,,,,,,3,0,1.5,0.0,,,3,4,2,2,4
406,2015-08-23,Everton,Man City,0.0,2.0,0.0,0.0,A,1,EPL,0.5594,19.25,9.36,2.2001,78,78,80,78,84,82,81,82,4.96,3.9,1.75,2015/2016,0,0,1,0,0,1,1.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0.22,,,5,6,2,0,3,6,,,,,,,,,,,,,,,4,6,2.0,3.0,,,-2,-6,-4,-1,-4
407,2015-08-23,Watford,Southampton,0.0,0.0,0.0,0.0,D,1,EPL,1.8805000000000005,9.045454545454543,7.407407407407407,0.8077000000000001,77,74,74,75,76,76,76,77,2.76,3.26,2.74,2015/2016,0,1,0,0,1,0,0.0,0.0,2.0,1.0,0.0,1.0,,,0.0,0.0,,,2,2,2,5,0,-3,,,,,,,,,,,,,,,2,1,1.0,0.5,,,1,1,-2,-2,-2
408,2015-08-23,West Brom,Chelsea,2.0,3.0,1.0,3.0,A,1,EPL,0.926,14.823529411764708,17.5,1.8128,76,73,73,75,81,82,82,83,6.25,3.81,1.65,2015/2016,0,0,1,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,,,0.33,0.6,,,0,2,3,5,-3,-3,,,,,,,,,,,,,,,1,1,0.5,0.5,,,0,-5,-9,-9,-8
409,2015-08-24,Arsenal,Liverpool,0.0,0.0,0.0,0.0,D,1,EPL,1.7969999999999997,5.615384615384615,10.428571428571429,0.9402,82,79,80,82,81,79,79,79,1.74,3.88,5.08,2015/2016,0,1,0,0,1,0,1.0,2.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,,2,2,3,0,-1,2,,,,,,,,,,,,,,,3,6,1.5,2.0,,,-3,1,0,1,3
410,2015-08-29,Aston Villa,Sunderland,2.0,2.0,2.0,1.0,D,1,EPL,2.7246,8.636363636363637,7.35,0.1749,74,74,74,75,77,74,74,75,1.92,3.4,4.62,2015/2016,0,1,0,0,1,0,1.0,0.0,0.0,1.0,2.0,2.0,,,0.33,0.67,,,2,4,3,8,-1,-4,,,,,,,,,,,,,,,3,1,0.5,0.33,,,2,-3,0,0,0
411,2015-08-29,Bournemouth,Leicester,1.0,1.0,1.0,0.0,D,1,EPL,0.5519000000000001,7.05,5.166666666666667,2.1203,72,74,72,73,76,77,75,76,2.17,3.48,3.49,2015/2016,0,1,0,0,1,0,1.0,2.0,0.0,1.0,2.0,0.0,,,0.5,0.5,,,4,7,5,4,-1,3,,,,,,,,,,,,,,,3,7,1.0,1.33,,,-4,-4,-3,-3,-3
412,2015-08-29,Chelsea,Crystal Palace,1.0,2.0,0.0,0.0,A,1,EPL,0.7507,8.2,18.5,2.0323,81,82,82,83,75,76,75,76,1.36,4.94,10.29,2015/2016,0,0,1,0,0,1,1.0,2.0,1.0,0.0,1.0,1.0,,,0.11,0.33,,,5,6,7,4,-2,2,,,,,,,,,,,,,,,4,6,0.88,1.5,,,-2,6,6,7,7
413,2015-08-29,Liverpool,West Ham,0.0,3.0,0.0,2.0,A,1,EPL,0.9286,5.965517241379311,12.090909090909092,1.7362,81,79,79,79,76,76,74,77,1.36,5.17,9.55,2015/2016,0,0,1,0,0,1,2.0,1.0,1.0,0.0,0.0,2.0,,,0.0,0.6,,,2,6,0,6,2,0,,,,,,,,,,,,,,,7,3,0.75,0.5,,,4,5,3,5,2
414,2015-08-29,Man City,Watford,2.0,0.0,0.0,0.0,H,1,EPL,2.3479,10.142857142857142,20.444444444444443,0.4264,84,82,81,82,77,74,74,75,1.2,7.5,15.19,2015/2016,1,0,0,1,0,0,3.0,0.0,0.0,3.0,0.0,0.0,,,0.4,0.0,,,8,2,0,2,8,0,,,,,,,,,,,,,,,9,3,2.0,0.67,,,6,7,8,7,7
415,2015-08-29,Newcastle,Arsenal,0.0,1.0,0.0,0.0,A,1,EPL,0.0692,21.823529411764707,5.535714285714286,2.8676,77,77,75,77,82,79,80,82,6.1,4.05,1.61,2015/2016,0,0,1,0,0,1,0.0,1.0,2.0,1.0,1.0,1.0,,,0.0,0.11,,,2,2,4,3,-2,-1,,,,,,,,,,,,,,,2,4,0.5,0.62,,,-2,-5,-2,-5,-5
416,2015-08-29,Stoke,West Brom,0.0,1.0,0.0,1.0,A,1,EPL,1.7434999999999998,23.88888888888889,8.96774193548387,0.9317,76,78,76,77,76,73,73,75,1.94,3.41,4.45,2015/2016,0,0,1,0,0,1,0.0,0.0,2.0,1.0,1.0,2.0,,,0.0,0.2,,,3,2,4,6,-1,-4,,,,,,,,,,,,,,,2,1,0.5,0.12,,,1,0,5,3,2
417,2015-08-29,Tottenham,Everton,0.0,0.0,0.0,0.0,D,1,EPL,2.3372,7.4375,18.53846153846154,0.4685,82,78,79,79,78,78,80,78,1.98,3.54,4.12,2015/2016,0,1,0,0,1,0,0.0,1.0,2.0,1.0,1.0,1.0,,,0.0,0.0,,,3,5,4,4,-1,1,,,,,,,,,,,,,,,2,4,0.5,0.67,,,-2,4,0,-1,1
418,2015-08-30,Southampton,Norwich,3.0,0.0,1.0,0.0,H,1,EPL,2.8164,10.333333333333334,25.58333333333333,0.1059,76,76,76,77,78,74,73,74,2.05,3.45,3.95,2015/2016,1,0,0,1,0,0,0.0,1.0,2.0,1.0,1.0,1.0,,,0.38,0.0,,,2,5,5,5,-3,0,,,,,,,,,,,,,,,2,4,0.5,0.83,,,-2,-2,2,3,3
419,2015-08-30,Swansea,Man United,2.0,1.0,0.0,0.0,H,1,EPL,1.0691000000000002,15.173913043478262,6.896551724137931,1.6196000000000002,77,76,76,76,69,80,77,81,3.56,3.29,2.23,2015/2016,1,0,0,1,0,0,1.0,2.0,2.0,1.0,0.0,0.0,,,0.5,0.25,,,5,2,3,0,2,2,,,,,,,,,,,,,,,5,7,1.0,1.33,,,-2,8,-4,-1,-5
420,2015-09-12,Arsenal,Stoke,2.0,0.0,1.0,0.0,H,1,EPL,2.9829,6.76,15.904761904761903,0.0096,82,79,80,82,76,78,76,77,1.29,5.72,12.0,2015/2016,1,0,0,1,0,0,2.0,0.0,1.0,2.0,1.0,2.0,,,0.17,0.0,,,3,3,3,5,0,-2,,,,,,,,,,,,,,,7,2,0.91,0.12,,,5,6,1,4,5
421,2015-09-12,Crystal Palace,Man City,0.0,1.0,0.0,0.0,A,1,EPL,0.1183999999999999,8.625,8.583333333333334,2.8169000000000004,75,76,75,76,84,82,81,82,5.56,4.09,1.65,2015/2016,0,0,1,0,0,1,3.0,4.0,0.0,0.0,1.0,0.0,,,0.0,0.14,,,8,10,5,0,3,10,,,,,,,,,,,,,,,9,12,1.12,1.25,,,-3,-9,-6,-6,-6
422,2015-09-12,Everton,Chelsea,3.0,1.0,2.0,1.0,H,1,EPL,1.8557,15.047619047619047,7.615384615384615,0.8444,78,78,80,78,81,82,82,83,4.05,3.47,2.01,2015/2016,1,0,0,1,0,0,1.0,1.0,2.0,1.0,1.0,2.0,,,0.33,0.5,,,5,6,4,9,1,-3,,,,,,,,,,,,,,,5,4,0.33,0.22,,,1,-3,-4,-2,-5
423,2015-09-12,Man United,Liverpool,3.0,1.0,0.0,0.0,H,1,EPL,1.7937,9.77777777777778,14.476190476190476,0.8883000000000001,69,80,77,81,81,79,79,79,1.96,3.45,4.43,2015/2016,1,0,0,1,0,0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,0.25,,,3,2,2,3,1,-1,,,,,,,,,,,,,,,7,7,0.27,0.19,,,0,-12,1,-2,2
424,2015-09-12,Norwich,Bournemouth,3.0,1.0,1.0,0.0,H,1,EPL,2.225,9.961538461538462,11.63157894736842,0.5201,78,74,73,74,72,74,72,73,2.39,3.34,3.18,2015/2016,1,0,0,1,0,0,1.0,1.0,1.0,1.0,2.0,2.0,,,0.75,0.5,,,5,5,8,6,-3,-1,,,,,,,,,,,,,,,4,4,0.17,0.5,,,0,6,0,1,1
425,2015-09-12,Watford,Swansea,1.0,0.0,0.0,0.0,H,1,EPL,2.2813,11.25925925925926,6.7,0.4894,77,74,74,75,77,76,76,76,2.74,3.26,2.8,2015/2016,1,0,0,1,0,0,0.0,2.0,3.0,2.0,1.0,0.0,,,0.17,0.0,,,2,7,4,4,-2,3,,,,,,,,,,,,,,,3,8,0.17,0.8,,,-5,0,-2,-2,-1
426,2015-09-12,West Brom,Southampton,0.0,0.0,0.0,0.0,D,1,EPL,0.7587999999999999,20.41176470588235,8.555555555555555,1.8985,76,73,73,75,76,76,76,77,3.2,3.16,2.49,2015/2016,0,1,0,0,1,0,1.0,1.0,1.0,2.0,2.0,1.0,,,0.0,0.0,,,3,5,6,5,-3,0,,,,,,,,,,,,,,,4,5,0.78,0.7,,,-1,0,-3,-3,-2
427,2015-09-13,Leicester,Aston Villa,3.0,2.0,0.0,1.0,H,1,EPL,1.6654,7.151515151515151,8.409090909090908,1.0342,76,77,75,76,74,74,74,75,1.89,3.62,4.47,2015/2016,1,0,0,1,0,0,2.0,1.0,2.0,1.0,0.0,2.0,,,0.5,0.5,,,8,4,5,5,3,-1,,,,,,,,,,,,,,,8,4,0.58,0.38,,,4,2,3,1,1
428,2015-09-13,Sunderland,Tottenham,0.0,1.0,0.0,0.0,A,1,EPL,1.0179,12.055555555555555,5.172413793103448,1.6845,77,74,74,75,82,78,79,79,4.31,3.52,1.94,2015/2016,0,0,1,0,0,1,0.0,0.0,2.0,3.0,2.0,1.0,,,0.0,0.25,,,6,3,10,4,-4,-1,,,,,,,,,,,,,,,2,3,0.33,0.3,,,-1,-5,-4,-5,-4
429,2015-09-14,West Ham,Newcastle,2.0,0.0,1.0,0.0,H,1,EPL,2.1995,11.72,8.222222222222221,0.5675,76,76,74,77,77,77,75,77,2.24,3.41,3.42,2015/2016,1,0,0,1,0,0,2.0,0.0,0.0,2.0,2.0,2.0,,,0.67,0.0,,,9,2,6,5,3,-3,,,,,,,,,,,,,,,6,2,0.88,0.12,,,4,-1,-1,-1,0
430,2015-09-19,Aston Villa,West Brom,0.0,1.0,0.0,1.0,A,1,EPL,1.5584,6.12,8.413793103448276,1.0709,74,74,74,75,76,73,73,75,2.3,3.22,3.47,2015/2016,0,0,1,0,0,1,1.0,1.0,1.0,2.0,3.0,2.0,3.2,2.8,0.0,0.17,0.332,0.10600000000000001,6,3,8,6,-2,-3,0.998778,0.7671662,1.34576,0.8442399999999999,5.6,5.0,9.48022644022644,15.799430740037952,1.2,0.6,1.6,1.2,-0.40000000000000013,-0.6,4,5,0.06,0.3,2.6,1.2,-1,-2,1,1,0
431,2015-09-19,Bournemouth,Sunderland,2.0,0.0,2.0,0.0,H,1,EPL,1.0754,8.518518518518519,9.26923076923077,1.5617,72,74,72,73,77,74,74,75,1.71,3.87,5.34,2015/2016,1,0,0,1,0,0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,2.8,0.4,0.0,0.31399999999999995,0.41400000000000003,6,6,9,11,-3,-5,0.9806476,0.7535124,1.02168,0.5602199999999999,6.2,3.4,9.260760233918129,9.849275513758272,1.2,1.2,1.8,2.2,-0.6000000000000001,-1.0000000000000002,4,2,0.1,0.06,1.4,0.6,2,-5,0,-2,-2
432,2015-09-19,Chelsea,Arsenal,2.0,0.0,0.0,0.0,H,1,EPL,2.3614,6.09375,13.181818181818182,0.4477,81,82,82,83,82,79,80,82,2.43,3.4,3.06,2015/2016,1,0,0,1,0,0,1.0,3.0,1.0,1.0,3.0,1.0,4.4,7.8,0.29,0.0,0.376,0.11400000000000002,7,5,12,3,-5,2,1.0178542,2.3981900000000005,0.7741399999999999,2.3683799999999997,8.2,15.0,10.059942126838678,6.608656561828975,1.4,1.0,2.4,0.6,-1.0,0.4,4,10,0.04,0.78,2.0,2.8,-6,-1,3,2,1
433,2015-09-19,Man City,West Ham,1.0,2.0,1.0,2.0,A,1,EPL,2.6401000000000003,3.6666666666666665,23.76923076923077,0.2422,84,82,81,82,76,76,74,77,1.27,6.11,12.2,2015/2016,0,0,1,0,0,1,5.0,3.0,0.0,0.0,0.0,2.0,7.2,3.8,0.12,0.67,0.314,0.5700000000000001,11,11,0,6,11,5,2.0615200000000002,1.0472944,2.4845,1.08976,9.8,3.6,8.380083945040466,10.509909090909092,2.2,2.2,0.0,1.2,2.2,1.0000000000000002,15,9,0.85,0.65,6.0,3.0,6,8,6,7,5
434,2015-09-19,Newcastle,Watford,1.0,2.0,0.0,2.0,A,1,EPL,1.1796000000000002,9.444444444444445,7.594594594594595,1.5192,77,77,75,77,77,74,74,75,2.51,3.29,3.04,2015/2016,0,0,1,0,0,1,0.0,1.0,2.0,3.0,3.0,1.0,2.0,3.2,0.2,0.5,0.1,0.11400000000000002,2,3,7,4,-5,-1,0.56924148,0.8863106000000001,0.6028800000000001,1.43842,1.6,2.6,19.107761437908497,12.77188678767626,0.4,0.6,1.4,0.8,-0.9999999999999999,-0.20000000000000007,2,6,0.02,0.63,1.2,1.8,-4,0,3,1,2
435,2015-09-19,Stoke,Leicester,2.0,2.0,2.0,0.0,D,1,EPL,1.2351,6.956521739130435,6.0,1.4325,76,78,76,77,76,77,75,76,2.48,3.3,3.06,2015/2016,0,1,0,0,1,0,0.0,3.0,2.0,2.0,3.0,0.0,3.6,4.8,0.5,0.4,0.258,0.466,3,11,7,7,-4,4,1.0596098,1.4950797999999998,1.0644,1.8028799999999996,2.6,6.4,14.84848171152519,10.764516746411482,0.6,2.2,1.4,1.4,-0.7999999999999999,0.8000000000000003,2,11,0.02,0.6,1.0,4.8,-9,0,1,1,1
436,2015-09-19,Swansea,Everton,0.0,0.0,0.0,0.0,D,1,EPL,0.7005,8.576923076923077,9.0,2.0649,77,76,76,76,78,78,80,78,2.29,3.36,3.35,2015/2016,0,1,0,0,1,0,2.0,2.0,2.0,2.0,1.0,1.0,6.4,4.4,0.0,0.0,0.22800000000000004,0.296,7,8,5,5,2,3,1.5202202,0.8909592,1.85146,1.17678,4.8,4.6,9.104297572575941,15.059716117216118,1.4,1.6,1.0,1.0,0.3999999999999999,0.6000000000000001,8,8,0.16,0.67,3.6,2.8,0,-1,-2,-4,-2
437,2015-09-20,Liverpool,Norwich,1.0,1.0,0.0,0.0,D,1,EPL,2.3581000000000003,8.863636363636363,15.19047619047619,0.4423,81,79,79,79,78,74,73,74,1.67,3.88,5.7,2015/2016,0,1,0,0,1,0,2.0,2.0,1.0,1.0,2.0,2.0,3.6,4.8,0.14,0.5,0.21600000000000003,0.312,3,8,6,9,-3,-1,1.072002,1.5934888,1.3005400000000003,1.6481999999999999,8.0,4.8,9.326045219148668,12.31634278002699,0.6,1.6,1.2,1.8,-0.6,-0.19999999999999996,7,7,0.04,0.63,4.6,2.2,0,3,5,6,5
438,2015-09-20,Southampton,Man United,2.0,3.0,1.0,1.0,A,1,EPL,1.5091,17.45,12.235294117647058,1.2403,76,76,76,77,69,80,77,81,3.13,3.2,2.49,2015/2016,0,0,1,0,0,1,1.0,3.0,3.0,1.0,1.0,1.0,5.2,3.6,0.25,1.0,0.156,0.55,5,6,5,3,0,3,1.37219,1.0559986000000001,1.52382,1.6954799999999999,5.2,6.8,8.424476650563607,8.942018775558457,1.0,1.2,1.0,0.6,0.0,0.6,6,10,0.28,0.65,1.8,4.6,-4,7,-4,-1,-4
